strain,stress
4.0404040404040405e-05,5.197443365457813
8.080808080808081e-05,5.442899051294587
0.00012121212121212122,8.43655576112224
0.00016161616161616162,11.629970089204265
0.00020202020202020202,14.842890572388935
0.00024242424242424245,17.16805117110002
0.0002828282828282828,22.877149281016262
0.00032323232323232324,23.68881134294197
0.00036363636363636367,24.790844474216243
0.00040404040404040404,28.948177678065214
0.00044444444444444447,34.1265045595838
0.0004848484848484849,34.69146276388145
0.0005252525252525253,37.93507135891488
0.0005656565656565656,41.64087386830287
0.0006060606060606061,42.48665013798176
0.0006464646464646465,45.39302637275242
0.0006868686868686869,49.23099082059364
0.0007272727272727273,53.122708186112085
0.0007676767676767677,55.79486722906373
0.0008080808080808081,60.338791641215344
0.0008484848484848485,60.43135589670842
0.0008888888888888889,64.13571120982084
0.0009292929292929294,65.78758168716897
0.0009696969696969698,69.6914566774994
0.00101010101010101,72.8827618858528
0.0010505050505050506,76.24556473461853
0.001090909090909091,78.28570483225879
0.0011313131313131313,82.94883899898954
0.0011717171717171718,84.25820963408563
0.0012121212121212121,87.39103723392755
0.0012525252525252527,89.48047301700916
0.001292929292929293,93.05040434904434
0.0013333333333333333,96.7628183389522
0.0013737373737373738,100.60227769219968
0.0014141414141414141,102.82353467357466
0.0014545454545454547,104.55317649556655
0.001494949494949495,108.6602090014994
0.0015353535353535353,109.92092654912864
0.0015757575757575758,114.78281989385235
0.0016161616161616162,116.42127297783588
0.0016565656565656567,119.48099499255602
0.001696969696969697,120.59608750985802
0.0017373737373737373,125.78492452273865
0.0017777777777777779,127.44522141290498
0.0018181818181818182,131.51089206116265
0.0018585858585858587,134.66549652472443
0.001898989898989899,136.3994682590767
0.0019393939393939396,138.18097885830383
0.00197979797979798,155.84922580358503
0.00202020202020202,170.79976921065816
0.0020606060606060605,183.79145553601916
0.0021010101010101013,193.7721266262156
0.0021414141414141416,202.3978646560302
0.002181818181818182,208.02903663910578
0.0022222222222222222,214.43986564617376
0.0022626262626262625,218.73996584865895
0.0023030303030303033,221.84241013978334
0.0023434343434343436,224.50581734073072
0.002383838383838384,228.965394132444
0.0024242424242424242,230.49021341821205
0.0024646464646464646,233.97513944082934
0.0025050505050505053,232.69707348572769
0.0025454545454545456,234.5195163513136
0.002585858585858586,235.65144377265023
0.0026262626262626263,236.21881257342605
0.0026666666666666666,235.85054514091934
0.0027070707070707073,236.70020587480676
0.0027474747474747476,237.6646375141118
0.002787878787878788,238.80658616488333
0.0028282828282828283,237.5635937289665
0.0028686868686868686,237.86541598296907
0.0029090909090909093,237.82164387706422
0.0029494949494949497,239.7918309134052
0.00298989898989899,239.13175228964244
0.0030303030303030303,238.9016115134257
0.0030707070707070706,239.21054230184959
0.0031111111111111114,240.62721945930258
0.0031515151515151517,240.37694205111345
0.003191919191919192,240.46012272507298
0.0032323232323232323,239.3986416803443
0.0032727272727272726,240.58083156977708
0.0033131313131313134,239.38890224754863
0.0033535353535353537,237.85676691976815
0.003393939393939394,240.44204208161383
0.0034343434343434343,239.38881699315172
0.0034747474747474747,240.60915086447736
0.0035151515151515154,238.98523308246675
0.0035555555555555557,239.8892322645138
0.003595959595959596,240.58712271426356
0.0036363636363636364,238.12268957559945
0.0036767676767676767,239.9008900761826
0.0037171717171717174,239.00582345620742
0.0037575757575757577,240.0386336725379
0.003797979797979798,240.55753783727974
0.0038383838383838384,242.1778618275446
0.003878787878787879,240.21870275183323
0.0039191919191919194,239.31826737520717
0.00395959595959596,239.75329477201313
0.004,240.78292129136685
