strain,stress
0.0,1.4935426498733915
0.0026262626262626263,148.2230630054338
0.0052525252525252525,163.25264850016126
0.00787878787878788,171.60608027815195
0.010505050505050505,180.40176080079874
0.013131313131313131,189.32300812326295
0.01575757575757576,197.09789615482453
0.018383838383838384,203.8814573848899
0.02101010101010101,211.0699530394115
0.023636363636363636,216.17331446156177
0.026262626262626262,222.2829505157292
0.028888888888888888,226.39960150621496
0.03151515151515152,230.7429951243565
0.03414141414141414,234.05424538671562
0.03676767676767677,235.3347607785801
0.03939393939393939,240.73748427738968
0.04202020202020202,245.4559511927321
0.04464646464646465,245.83906428654328
0.04727272727272727,249.1507492370049
0.0498989898989899,250.51679946968193
0.052525252525252523,252.04962202214244
0.05515151515151515,251.36284963434233
0.057777777777777775,256.46173549567465
0.060404040404040404,256.987966561156
0.06303030303030303,259.6838457012429
0.06565656565656566,259.39717787178233
0.06828282828282828,261.0102535057482
0.07090909090909091,262.86602130297615
0.07353535353535354,261.49877806345205
0.07616161616161617,263.7338304589357
0.07878787878787878,264.67641360057814
0.08141414141414141,263.11759439775636
0.08404040404040404,264.79844995939925
0.08666666666666667,264.975258494163
0.0892929292929293,265.4859766335201
0.09191919191919191,266.4246590099825
0.09454545454545454,266.42122226423544
0.09717171717171717,266.27988211202796
0.0997979797979798,268.68943299903657
0.10242424242424242,268.52537860909786
0.10505050505050505,265.6733403171181
0.10767676767676768,266.93205373264595
0.1103030303030303,267.89404643528854
0.11292929292929293,267.8267294799909
0.11555555555555555,266.87383167291114
0.11818181818181818,268.067739024435
0.12080808080808081,268.07028694582806
0.12343434343434344,267.9096916947379
0.12606060606060607,268.06312684477285
0.12868686868686868,268.016110763634
0.13131313131313133,268.52536911528676
0.13393939393939394,268.86028457386163
0.13656565656565656,268.7779609597517
0.1391919191919192,270.683343838253
0.14181818181818182,268.73267281961813
0.14444444444444443,268.6813403556065
0.14707070707070707,269.17056223458223
0.1496969696969697,269.3371083077576
0.15232323232323233,268.12347556831867
0.15494949494949495,270.35864128869895
0.15757575757575756,270.449911653876
0.1602020202020202,269.64658344244106
0.16282828282828282,269.55127538655546
0.16545454545454547,270.6331612116858
0.16808080808080808,268.2740424639803
0.1707070707070707,268.6727610535266
0.17333333333333334,270.03195893292855
0.17595959595959595,268.6850312369911
0.1785858585858586,270.27753212379105
0.1812121212121212,270.833583354593
0.18383838383838383,269.7524696724567
0.18646464646464647,271.8240909714796
0.1890909090909091,268.4089589435332
0.19171717171717173,271.2952778363598
0.19434343434343435,269.230339023136
0.19696969696969696,270.08072030195615
0.1995959595959596,270.12760229396224
0.20222222222222222,268.96314245005664
0.20484848484848484,269.1171765233829
0.20747474747474748,270.39299925338815
0.2101010101010101,269.82230689491286
0.21272727272727274,272.75384537085444
0.21535353535353535,271.0572921558203
0.21797979797979797,270.6715720121876
0.2206060606060606,268.75853097379957
0.22323232323232323,269.6934816064915
0.22585858585858587,269.43065997140866
0.22848484848484849,269.79387343711835
0.2311111111111111,269.1265102458986
0.23373737373737374,270.15457397870244
0.23636363636363636,269.22225990943696
0.238989898989899,270.54570836339883
0.24161616161616162,269.24063178501945
0.24424242424242423,269.20594764949
0.24686868686868688,270.02170395007084
0.2494949494949495,270.7529866755756
0.25212121212121213,271.48203711670726
0.2547474747474747,268.33726583465443
0.25737373737373737,270.7534381347911
0.26,268.88990232348743
