strain,stress
0.0,0.34438005600286065
0.00707070707070707,238.15215136943038
0.01414141414141414,264.2662528818992
0.02121212121212121,287.01811373070456
0.02828282828282828,309.6752501909716
0.03535353535353535,326.1238328186519
0.04242424242424242,345.70928891557026
0.049494949494949494,361.40319074167576
0.05656565656565656,373.72619586489435
0.06363636363636363,385.9701212429998
0.0707070707070707,397.97322873725653
0.07777777777777778,408.25620360953656
0.08484848484848484,419.3862030324268
0.09191919191919191,426.479336641666
0.09898989898989899,432.90964821570617
0.10606060606060605,439.9231319241198
0.11313131313131312,446.49474063063343
0.1202020202020202,451.3815691718867
0.12727272727272726,458.4289408323211
0.13434343434343435,461.8309388573947
0.1414141414141414,466.38433142540686
0.14848484848484847,467.3418436516828
0.15555555555555556,472.4065079698766
0.16262626262626262,476.18523312502515
0.16969696969696968,479.68730711240914
0.17676767676767677,479.6570006053028
0.18383838383838383,487.0095246035896
0.1909090909090909,485.6475704618653
0.19797979797979798,487.8408500499201
0.20505050505050504,491.2080238870155
0.2121212121212121,489.46532603457797
0.2191919191919192,491.8490325576042
0.22626262626262625,495.6834714282107
0.2333333333333333,495.6870604984495
0.2404040404040404,494.5890986443992
0.24747474747474746,497.2103576589981
0.2545454545454545,496.9766929205217
0.2616161616161616,499.57349862412394
0.2686868686868687,496.9913080288693
0.27575757575757576,500.2586670360511
0.2828282828282828,501.4049177033163
0.2898989898989899,500.07460355694275
0.29696969696969694,499.25040615417555
0.304040404040404,501.8976534958327
0.3111111111111111,502.011354893199
0.3181818181818182,502.0980224533655
0.32525252525252524,500.97633468917695
0.3323232323232323,504.4839029175972
0.33939393939393936,501.4638697316654
0.3464646464646464,503.616778510277
0.35353535353535354,503.92859228465625
0.3606060606060606,504.3058533682946
0.36767676767676766,502.5333184501733
0.3747474747474747,504.1844906638372
0.3818181818181818,504.14593905941985
0.38888888888888884,504.03478233014476
0.39595959595959596,502.27427682563643
0.403030303030303,504.10488058331885
0.4101010101010101,504.09317128416154
0.41717171717171714,504.90229944173467
0.4242424242424242,502.67146346789906
0.43131313131313126,502.55861751632864
0.4383838383838384,505.3529810111325
0.44545454545454544,504.6575641672707
0.4525252525252525,502.7754511138819
0.45959595959595956,503.73465876498966
0.4666666666666666,505.4821428437397
0.47373737373737373,504.88501040055587
0.4808080808080808,503.9311354785751
0.48787878787878786,506.0533898301959
0.4949494949494949,506.3582184306277
0.502020202020202,504.91743007681083
0.509090909090909,505.0132473891104
0.5161616161616162,506.327246026
0.5232323232323232,503.0636688300713
0.5303030303030303,505.26600263192654
0.5373737373737374,504.8712813809626
0.5444444444444444,505.68398152278354
0.5515151515151515,505.18404258907697
0.5585858585858585,503.4334424329232
0.5656565656565656,505.42814198551116
0.5727272727272726,503.27580245197777
0.5797979797979798,503.6955112734522
0.5868686868686869,504.1888418328457
0.5939393939393939,504.52118221248134
0.601010101010101,504.96378690428094
0.608080808080808,503.6264991476892
0.6151515151515151,503.58918827773755
0.6222222222222222,504.38379428454044
0.6292929292929292,504.5606649770201
0.6363636363636364,505.6808106851523
0.6434343434343434,506.10949676099784
0.6505050505050505,505.41869610900665
0.6575757575757575,504.43635558925
0.6646464646464646,503.91947321752593
0.6717171717171717,505.94913156227193
0.6787878787878787,504.3679256395944
0.6858585858585858,503.7955301870741
0.6929292929292928,506.3966598615838
0.7,504.6937856272404
