strain,stress
0.0014141414141414144,161.5604639798986
0.0028282828282828287,321.9755545074062
0.004242424242424243,483.5888496420681
0.005656565656565657,642.8549230671031
0.007070707070707072,804.1282310024516
0.008484848484848486,884.4893034700749
0.0098989898989899,892.2861718211445
0.011313131313131315,896.1156379289973
0.01272727272727273,901.2729489391701
0.014141414141414144,906.5429946763345
0.015555555555555559,911.8923540332313
0.01696969696969697,914.4359641196909
0.018383838383838388,918.1792060306828
0.0197979797979798,921.839558395813
0.021212121212121217,924.7062233189686
0.02262626262626263,926.9640591072119
0.024040404040404043,929.6930694362305
0.02545454545454546,931.685639773663
0.02686868686868687,934.8672051636819
0.028282828282828288,937.174148100359
0.0296969696969697,936.4018907243976
0.031111111111111117,937.8897037000269
0.03252525252525253,938.7808438915325
0.03393939393939394,938.7113897019511
0.03535353535353536,941.197849229245
0.036767676767676775,941.5439829377356
0.038181818181818185,942.147699867055
0.0395959595959596,943.1959986278374
0.04101010101010102,944.9869369512694
0.042424242424242434,944.528984318324
0.04383838383838384,945.84122302492
0.04525252525252526,945.0241692106555
0.046666666666666676,946.7877504814453
0.048080808080808085,946.1971902649411
0.0494949494949495,946.8874579010038
0.05090909090909092,948.3235395031314
0.052323232323232334,946.4618945015421
0.05373737373737374,947.9503219985958
0.05515151515151516,947.6099524621255
0.056565656565656576,949.4026616834096
0.057979797979797985,948.5897321901224
0.0593939393939394,950.0813295012923
0.06080808080808082,949.3266194019922
0.062222222222222234,950.0907893762239
0.06363636363636364,948.6493674613627
0.06505050505050507,950.6721665009348
0.06646464646464648,950.3351214860097
0.06787878787878789,948.6724305783522
0.06929292929292931,949.3893176071252
0.07070707070707072,950.0037909797436
0.07212121212121213,948.6227780840057
0.07353535353535355,947.5594809510974
0.07494949494949496,949.1883558486426
0.07636363636363637,949.8344071929046
0.07777777777777779,950.9718113232499
0.0791919191919192,949.4417953679643
0.08060606060606061,948.5919668025574
0.08202020202020203,950.0818761169793
0.08343434343434344,948.3443393801023
0.08484848484848487,949.7636854287312
0.08626262626262628,951.8999618290214
0.08767676767676769,950.0195052449498
0.08909090909090911,950.5611890507284
0.09050505050505052,950.9974047853194
0.09191919191919193,949.0904517238051
0.09333333333333335,949.3238555297677
0.09474747474747476,948.9654626567876
0.09616161616161617,950.6082225840142
0.0975757575757576,950.401294365127
0.098989898989899,949.9068755946078
0.10040404040404043,948.397315885193
0.10181818181818184,949.7617369909864
0.10323232323232324,949.0475796075795
0.10464646464646467,948.0205223849233
0.10606060606060608,951.0008506845498
0.10747474747474749,950.7284131390356
0.10888888888888891,949.2446515154355
0.11030303030303032,949.6248594813763
0.11171717171717173,950.7869145302764
0.11313131313131315,949.3308684624687
0.11454545454545456,950.6666916763245
0.11595959595959597,949.4593058170265
0.1173737373737374,949.5319954428008
0.1187878787878788,949.0613861285817
0.12020202020202023,949.3198131253931
0.12161616161616164,949.2196092124168
0.12303030303030305,948.770529723295
0.12444444444444447,951.7376164994708
0.12585858585858586,950.8961281200867
0.1272727272727273,950.384923323613
0.1286868686868687,949.1251569682894
0.13010101010101013,950.3955990015211
0.13151515151515153,949.6014742182372
0.13292929292929295,950.4375017729085
0.13434343434343438,951.5074639874541
0.13575757575757577,948.223481077514
0.1371717171717172,950.4922006261766
0.13858585858585862,950.4989314937379
0.14,949.3727991487539
